3239,83
3240,24
3241,22
3242,79
3243,49
3244,35
3245,85
3246,66
3247,81
3248,100
3249,96
3250,31
3251,66
3252,27
3253,76
3254,84
3255,78
3256,36
3257,53
3258,59
3259,59
3260,71
3261,41
3262,23
3263,60
3264,33
3265,25
3266,76
3267,21
3268,45
3269,58
3270,39
3271,32
3272,20
3273,54
3274,53
3275,17
3276,96
3277,22
3278,28
3279,29
3280,70
3281,45
3282,34
3283,19
3284,29
3285,45
3286,85
3287,73
3288,86
3289,17
3290,80
3291,98
3292,78
3293,35
3294,76
3295,57
3296,89
3297,95
3298,63
3299,58
3300,99
3301,11
3302,21
3303,55
3304,15
3305,56
3306,60
3307,43
3308,46
3309,28
3310,11
3311,44
3312,13
3313,64
3314,59
3315,24
3316,73
3317,43
3318,85
3319,77
3320,94
3321,51
3322,69
3323,30
3324,59
3325,95
3326,41
3327,100
3328,61
3329,100
3330,58
3331,80
3332,20
3333,46
3334,22
3335,43
3336,28
3337,99
3338,27
3339,31
3340,46
3341,33
3342,18
3343,81
3344,46
3345,38
3346,18
3347,68
3348,61
3349,71
3350,71
3351,40
3352,97
3353,42
3354,64
3355,23
3356,68
3357,12
3358,59
3359,62
3360,75
3361,85
3362,76
3363,72
3364,77
3365,46
3366,50
3367,13
3368,64
3369,93
3370,14
3371,34
3372,26
3373,74
3374,16
3375,96
3376,59
3377,77
3378,55
3379,60
3380,30
3381,42
3382,23
3383,34
3384,86
3385,68
3386,40
3387,95
3388,82
3389,10
3390,42
3391,75
3392,56
3393,76
3394,19
3395,52
3396,35
3397,48
3398,73
3399,42
3400,48
3401,94
3402,21
3403,68
3404,82
3405,28
3406,35
3407,26
3408,18
3409,99
3410,49
3411,22
3412,23
3413,67
3414,13
3415,50
3416,39
3417,99
3418,12
3419,90
3420,53
3421,89
3422,17
3423,26
3424,88
3425,19
3426,31
3427,73
3428,57
3429,54
3430,54
3431,71
3432,54
3433,94
3434,16
3435,33
3436,68
3437,21
3438,11
3439,34
3440,65
3441,44
3442,12
3443,95
3444,20
3445,20
3446,59
3447,84
3448,76
3449,10
3450,48
3451,37
3452,84
3453,100
3454,93
3455,32
3456,87
3457,84
3458,44
3459,12
3460,45
3461,81
3462,83
3463,65
3464,96
3465,26
3466,17
3467,30
3468,64
3469,47
3470,74
3471,48
3472,58
3473,83
3474,18
3475,34
3476,25
3477,34
3478,82
3479,92
3480,81
3481,22
3482,72
3483,25
3484,98
3485,59
3486,93
3487,43
3488,44
3489,47
3490,29
3491,44
3492,100
3493,11
3494,70
3495,45
3496,61
3497,14
3498,100
3499,14
3500,61
3501,11
3502,36
3503,21
3504,86
3505,98
3506,72
3507,47
3508,91
3509,32
3510,25
3511,42
3512,64
3513,46
3514,71
3515,25
3516,82
3517,41
3518,59
3519,61
3520,11
3521,16
3522,12
3523,81
3524,17
3525,42
3526,88
3527,29
3528,70
3529,59
3530,36
3531,58
3532,44
3533,67
3534,22
3535,34
3536,31
3537,98
3538,16
3539,53
3540,15
3541,85
3542,57
3543,93
3544,21
3545,63
3546,19
3547,67
3548,39
3549,53
3550,45
3551,70
3552,21
3553,53
3554,75
3555,40
3556,46
3557,66
3558,87
3559,43
3560,27
3561,36
3562,92
3563,48
3564,45
3565,19
3566,85
3567,43
3568,22
3569,43
3570,28
3571,98
3572,78
3573,87
3574,87
3575,12
3576,20
3577,53
3578,65
3579,42
3580,89
3581,51
3582,92
3583,40
3584,30
3585,84
3586,16
3587,58
3588,92
3589,52
3590,24
3591,79
3592,17
3593,18
3594,58
3595,86
3596,10
3597,97
3598,65
3599,52
3600,62
3601,64
3602,49
3603,27
3604,86
3605,17
3606,61
3607,11
3608,33
3609,76
3610,78
3611,73
3612,82
3613,60
3614,94
3615,46
3616,74
3617,23
3618,68
3619,18
3620,26
3621,91
3622,50
3623,96
3624,57
3625,77
3626,58
3627,87
3628,64
3629,51
3630,45
3631,79
3632,39
3633,38
3634,95
3635,29
3636,79
3637,26
3638,56
3639,81
3640,40
3641,36
3642,96
3643,89
3644,94
3645,38
3646,47
3647,29
3648,78
3649,13
3650,21
3651,43
3652,54
3653,69
3654,47
3655,91
3656,54
3657,43
3658,35
3659,99
3660,45
3661,71
3662,19
3663,99
3664,91
3665,82
3666,86
3667,22
3668,77
3669,66
3670,41
3671,53
3672,94
3673,86
3674,20
3675,56
3676,47
3677,51
3678,77
3679,15
3680,23
3681,59
3682,10
3683,18
3684,86
3685,65
3686,40
3687,63
3688,47
3689,14
3690,66
3691,52
3692,23
3693,96
3694,45
3695,62
3696,20
3697,84
3698,49
3699,22
3700,33
3701,54
3702,35
3703,48
3704,47
3705,25
3706,40
3707,25
3708,60
3709,30
3710,74
3711,36
3712,53
3713,78
3714,60
3715,99
3716,63
3717,49
3718,19
3719,17
3720,47
3721,93
3722,71
3723,26
3724,63
3725,44
3726,39
3727,20
3728,47
3729,68
3730,11
3731,73
3732,81
3733,97
3734,31
3735,34
3736,44
3737,83
3738,91
3739,82
3740,90
3741,46
3742,21
3743,12
3744,77
3745,59
3746,87
3747,91
3748,25
3749,78
3750,73
3751,23
3752,58
3753,27
3754,92
3755,20
3756,66
3757,47
3758,31
3759,97
3760,85
3761,45
3762,67
3763,22
3764,28
3765,57
3766,13
3767,10
3768,81
3769,81
3770,77
3771,71
3772,81
3773,77
3774,90
3775,58
3776,35
3777,76
3778,13
3779,65
3780,47
3781,15
3782,79
3783,28
3784,49
3785,64
3786,31
3787,25
3788,10
3789,95
3790,30
3791,47
3792,87
3793,94
3794,21
3795,15
3796,33
3797,81
3798,15
3799,92
3800,63
3801,30
3802,46
3803,10
3804,50
3805,84
3806,84
3807,24
3808,78
3809,54
3810,57
3811,75
3812,13
3813,97
3814,15
3815,74
3816,78
3817,51
3818,58
3819,93
3820,84
3821,39
3822,63
3823,33
3824,36
3825,65
3826,57
3827,53
3828,16
3829,84
3830,37
3831,10
3832,22
3833,87
3834,13
3835,47
3836,98
3837,86
3838,23
3839,26
3840,63
3841,72
3842,40
3843,27
3844,66
3845,39
3846,58
3847,20
3848,36
3849,47
3850,73
3851,100
3852,83
3853,51
3854,25
3855,52
3856,96
3857,48
3858,33
3859,27
3860,22
3861,34
3862,46
3863,82
3864,77
3865,34
3866,68
3867,90
3868,57
3869,78
3870,74
3871,78
3872,96
3873,19
3874,20
3875,99
3876,37
3877,19
3878,24
3879,77
3880,10
3881,20
3882,35
3883,59
3884,46
3885,48
3886,48
3887,60
3888,16
3889,45
3890,59
3891,11
3892,95
3893,56
3894,89
3895,10
3896,30
3897,45
3898,24
3899,54
3900,77
3901,25
3902,45
3903,82
3904,73
3905,54
3906,77
3907,42
3908,68
3909,11
3910,20
3911,43
3912,76
3913,79
3914,78
3915,93
3916,76
3917,14
3918,37
3919,84
3920,23
3921,74
3922,53
3923,27
3924,54
3925,56
3926,30
3927,75
3928,87
3929,22
3930,16
3931,52
3932,78
3933,54
3934,84
3935,51
3936,34
3937,42
3938,63
3939,63
3940,41
3941,32
3942,78
3943,88
3944,30
3945,94
3946,49
3947,24
3948,41
3949,28
3950,44
3951,78
3952,89
3953,57
3954,77
3955,89
3956,16
3957,30
3958,15
3959,46
3960,52
3961,47
3962,13
3963,14
3964,56
3965,32
3966,41
3967,20
3968,21
3969,21
3970,86
3971,13
3972,17
3973,40
3974,83
3975,77
3976,82
3977,92
3978,16
3979,92
3980,62
3981,92
3982,68
3983,54
3984,32
3985,64
3986,45
3987,61
3988,11
3989,62
3990,51
3991,65
3992,85
3993,50
3994,76
3995,30
3996,56
3997,18
3998,78
3999,23
4000,17
