1796,75
1797,71
1798,48
1799,46
1800,44
1801,41
1802,21
1803,47
1804,39
1805,36
1806,61
1807,26
1808,18
1809,65
1810,91
1811,67
1812,14
1813,81
1814,73
1815,21
1816,78
1817,22
1818,19
1819,43
1820,51
1821,97
1822,34
1823,84
1824,33
1825,94
1826,54
1827,76
1828,42
1829,48
1830,54
1831,82
1832,67
1833,85
1834,53
1835,32
1836,65
1837,48
1838,70
1839,20
1840,95
1841,59
1842,75
1843,32
1844,29
1845,98
1846,65
1847,45
1848,25
1849,61
1850,45
1851,66
1852,69
1853,27
1854,49
1855,59
1856,27
1857,23
1858,95
1859,90
1860,43
1861,19
1862,90
1863,12
1864,82
1865,22
1866,13
1867,48
1868,53
1869,58
1870,62
1871,92
1872,18
1873,32
1874,64
1875,37
1876,67
1877,77
1878,13
1879,46
1880,23
1881,80
1882,59
1883,20
1884,12
1885,32
1886,20
1887,60
1888,72
1889,19
1890,49
1891,88
1892,80
1893,78
1894,100
1895,52
1896,89
1897,37
1898,64
1899,21
1900,78
1901,44
1902,63
1903,79
1904,82
1905,38
1906,80
1907,27
1908,30
1909,81
1910,11
1911,71
1912,34
1913,29
1914,48
1915,93
1916,48
1917,60
1918,89
1919,15
1920,41
1921,64
1922,83
1923,62
1924,21
1925,45
1926,100
1927,93
1928,40
1929,37
1930,26
1931,20
1932,44
1933,71
1934,71
1935,13
1936,77
1937,59
1938,93
1939,82
1940,51
1941,25
1942,25
1943,23
1944,68
1945,98
1946,80
1947,61
1948,18
1949,15
1950,54
1951,33
1952,11
1953,31
1954,28
1955,28
1956,52
1957,61
1958,55
1959,31
1960,42
1961,38
1962,84
1963,61
1964,10
1965,32
1966,89
1967,13
1968,56
1969,29
1970,44
1971,56
1972,99
1973,24
1974,75
1975,25
1976,52
1977,46
1978,32
1979,99
1980,74
1981,70
1982,90
1983,83
1984,10
1985,12
1986,93
1987,50
1988,83
1989,93
1990,45
1991,99
1992,50
1993,83
1994,22
1995,30
1996,85
1997,85
1998,87
1999,87
2000,81
