2267,56
2268,33
2269,77
2270,43
2271,71
2272,90
2273,15
2274,69
2275,81
2276,50
2277,81
2278,89
2279,59
2280,77
2281,76
2282,89
2283,10
2284,88
2285,33
2286,83
2287,67
2288,41
2289,79
2290,72
2291,46
2292,29
2293,10
2294,19
2295,70
2296,93
2297,39
2298,84
2299,13
2300,19
2301,33
2302,58
2303,76
2304,71
2305,62
2306,40
2307,24
2308,89
2309,67
2310,69
2311,89
2312,68
2313,47
2314,53
2315,25
2316,53
2317,74
2318,62
2319,41
2320,12
2321,94
2322,15
2323,19
2324,40
2325,82
2326,36
2327,11
2328,39
2329,25
2330,38
2331,22
2332,85
2333,58
2334,16
2335,38
2336,42
2337,95
2338,96
2339,26
2340,81
2341,30
2342,15
2343,34
2344,82
2345,36
2346,80
2347,37
2348,65
2349,53
2350,49
2351,17
2352,64
2353,65
2354,44
2355,74
2356,69
2357,39
2358,44
2359,94
2360,83
2361,88
2362,19
2363,68
2364,79
2365,34
2366,71
2367,42
2368,54
2369,13
2370,71
2371,46
2372,84
2373,95
2374,34
2375,48
2376,84
2377,63
2378,22
2379,37
2380,68
2381,90
2382,67
2383,70
2384,17
2385,29
2386,65
2387,39
2388,67
2389,33
2390,73
2391,82
2392,35
2393,88
2394,61
2395,89
2396,80
2397,71
2398,29
2399,89
2400,62
2401,42
2402,22
2403,69
2404,61
2405,70
2406,30
2407,31
2408,33
2409,90
2410,94
2411,51
2412,79
2413,64
2414,22
2415,92
2416,49
2417,75
2418,78
2419,62
2420,52
2421,60
2422,51
2423,91
2424,12
2425,55
2426,19
2427,34
2428,36
2429,83
2430,30
2431,12
2432,95
2433,76
2434,11
2435,16
2436,79
2437,65
2438,59
2439,26
2440,57
2441,97
2442,92
2443,40
2444,84
2445,89
2446,61
2447,46
2448,22
2449,70
2450,90
2451,93
2452,14
2453,32
2454,79
2455,28
2456,25
2457,29
2458,30
2459,13
2460,74
2461,97
2462,40
2463,36
2464,51
2465,26
2466,12
2467,71
2468,23
2469,69
2470,32
2471,84
2472,32
2473,13
2474,78
2475,58
2476,66
2477,29
2478,48
2479,85
2480,16
2481,36
2482,23
2483,95
2484,19
2485,79
2486,25
2487,43
2488,38
2489,26
2490,23
2491,26
2492,63
2493,27
2494,39
2495,82
2496,55
2497,62
2498,36
2499,77
2500,38
2501,65
2502,75
2503,32
2504,87
2505,90
2506,98
2507,43
2508,62
2509,41
2510,30
2511,17
2512,88
2513,32
2514,57
2515,10
2516,36
2517,98
2518,32
2519,95
2520,41
2521,10
2522,70
2523,34
2524,15
2525,99
2526,95
2527,29
2528,66
2529,83
2530,30
2531,68
2532,19
2533,50
2534,66
2535,20
2536,53
2537,23
2538,100
2539,31
2540,11
2541,77
2542,15
2543,12
2544,14
2545,57
2546,19
2547,72
2548,27
2549,29
2550,39
2551,69
2552,76
2553,71
2554,23
2555,37
2556,51
2557,58
2558,49
2559,96
2560,20
2561,96
2562,34
2563,85
2564,78
2565,72
2566,48
2567,60
2568,92
2569,29
2570,88
2571,58
2572,97
2573,18
2574,28
2575,100
2576,47
2577,26
2578,89
2579,67
2580,90
2581,13
2582,86
2583,50
2584,75
2585,99
2586,64
2587,67
2588,20
2589,61
2590,41
2591,40
2592,87
2593,47
2594,58
2595,10
2596,12
2597,17
2598,53
2599,14
2600,78
2601,33
2602,57
2603,17
2604,82
2605,92
2606,74
2607,87
2608,94
2609,47
2610,73
2611,53
2612,62
2613,52
2614,96
2615,41
2616,89
2617,95
2618,95
2619,93
2620,86
2621,45
2622,17
2623,40
2624,52
2625,65
2626,22
2627,99
2628,22
2629,37
2630,90
2631,80
2632,73
2633,61
2634,95
2635,13
2636,53
2637,39
2638,62
2639,55
2640,26
2641,86
2642,27
2643,24
2644,13
2645,75
2646,54
2647,86
2648,82
2649,17
2650,39
2651,30
2652,50
2653,42
2654,97
2655,48
2656,76
2657,23
2658,41
2659,26
2660,13
2661,97
2662,22
2663,63
2664,93
2665,51
2666,62
2667,96
2668,52
2669,19
2670,92
2671,93
2672,96
2673,83
2674,84
2675,46
2676,76
2677,99
2678,53
2679,59
2680,42
2681,18
2682,12
2683,47
2684,54
2685,62
2686,84
2687,70
2688,70
2689,92
2690,35
2691,44
2692,79
2693,58
2694,19
2695,82
2696,42
2697,53
2698,11
2699,70
2700,71
2701,99
2702,11
2703,77
2704,37
2705,36
2706,97
2707,73
2708,73
2709,57
2710,65
2711,62
2712,77
2713,28
2714,46
2715,53
2716,48
2717,57
2718,90
2719,12
2720,35
2721,61
2722,65
2723,24
2724,99
2725,50
2726,15
2727,78
2728,53
2729,30
2730,100
2731,16
2732,74
2733,12
2734,17
2735,76
2736,84
2737,58
2738,61
2739,40
2740,47
2741,55
2742,17
2743,73
2744,66
2745,48
2746,50
2747,79
2748,26
2749,66
2750,80
2751,33
2752,77
2753,98
2754,57
2755,59
2756,94
2757,90
2758,35
2759,91
2760,49
2761,27
2762,39
2763,46
2764,58
2765,29
2766,33
2767,10
2768,35
2769,28
2770,45
2771,81
2772,56
2773,80
2774,65
2775,83
2776,85
2777,46
2778,35
2779,74
2780,81
2781,43
2782,15
2783,51
2784,87
2785,95
2786,87
2787,98
2788,31
2789,70
2790,39
2791,49
2792,34
2793,22
2794,34
2795,35
2796,29
2797,36
2798,62
2799,83
2800,92
2801,52
2802,21
2803,68
2804,19
2805,13
2806,60
2807,11
2808,93
2809,30
2810,99
2811,42
2812,32
2813,16
2814,16
2815,93
2816,12
2817,98
2818,77
2819,78
2820,29
2821,85
2822,15
2823,99
2824,28
2825,28
2826,60
2827,89
2828,97
2829,57
2830,14
2831,76
2832,59
2833,22
2834,48
2835,79
2836,11
2837,69
2838,40
2839,34
2840,42
2841,62
2842,17
2843,92
2844,39
2845,72
2846,14
2847,76
2848,64
2849,13
2850,88
2851,49
2852,10
2853,36
2854,58
2855,87
2856,61
2857,65
2858,94
2859,48
2860,51
2861,27
2862,27
2863,25
2864,27
2865,74
2866,34
2867,60
2868,91
2869,86
2870,69
2871,34
2872,59
2873,50
2874,44
2875,13
2876,29
2877,51
2878,34
2879,33
2880,57
2881,52
2882,23
2883,27
2884,11
2885,38
2886,55
2887,58
2888,77
2889,86
2890,78
2891,19
2892,90
2893,100
2894,51
2895,99
2896,76
2897,60
2898,59
2899,76
2900,19
2901,95
2902,44
2903,26
2904,76
2905,96
2906,28
2907,77
2908,40
2909,66
2910,87
2911,78
2912,68
2913,91
2914,54
2915,60
2916,87
2917,48
2918,23
2919,66
2920,90
2921,38
2922,14
2923,11
2924,76
2925,52
2926,14
2927,70
2928,41
2929,17
2930,78
2931,89
2932,47
2933,70
2934,39
2935,42
2936,38
2937,10
2938,59
2939,23
2940,10
2941,87
2942,61
2943,49
2944,88
2945,12
2946,17
2947,90
2948,47
2949,94
2950,69
2951,74
2952,62
2953,69
2954,45
2955,99
2956,46
2957,22
2958,90
2959,83
2960,15
2961,94
2962,28
2963,23
2964,54
2965,97
2966,43
2967,23
2968,95
2969,96
2970,85
2971,68
2972,78
2973,19
2974,53
2975,38
2976,48
2977,95
2978,62
2979,85
2980,78
2981,87
2982,90
2983,27
2984,17
2985,32
2986,72
2987,70
2988,60
2989,32
2990,90
2991,45
2992,57
2993,70
2994,96
2995,38
2996,33
2997,78
2998,68
2999,18
3000,97
