615,25
616,92
617,18
618,63
619,74
620,81
621,23
622,50
623,32
624,39
625,75
626,14
627,11
628,77
629,85
630,60
631,66
632,59
633,95
634,75
635,60
636,36
637,79
638,85
639,97
640,47
641,85
642,71
643,78
644,40
645,56
646,100
647,32
648,50
649,14
650,100
651,94
652,74
653,66
654,17
655,26
656,95
657,39
658,26
659,29
660,70
661,87
662,65
663,85
664,14
665,60
666,96
667,34
668,21
669,71
670,50
671,18
672,39
673,65
674,94
675,71
676,96
677,32
678,100
679,70
680,51
681,64
682,35
683,33
684,49
685,84
686,55
687,30
688,65
689,35
690,76
691,63
692,24
693,69
694,51
695,14
696,87
697,65
698,96
699,52
700,61
701,33
702,75
703,38
704,98
705,76
706,46
707,82
708,57
709,50
710,87
711,65
712,29
713,45
714,72
715,68
716,100
717,36
718,26
719,16
720,67
721,84
722,80
723,31
724,76
725,40
726,81
727,12
728,99
729,54
730,90
731,62
732,11
733,76
734,52
735,25
736,15
737,41
738,72
739,83
740,26
741,55
742,32
743,63
744,13
745,69
746,74
747,59
748,60
749,18
750,96
751,33
752,64
753,96
754,93
755,16
756,59
757,87
758,79
759,85
760,75
761,44
762,36
763,59
764,12
765,86
766,70
767,81
768,29
769,36
770,22
771,68
772,68
773,65
774,14
775,45
776,56
777,100
778,73
779,44
780,61
781,55
782,88
783,41
784,45
785,60
786,87
787,51
788,100
789,99
790,57
791,47
792,60
793,20
794,24
795,40
796,76
797,94
798,23
799,96
800,16
801,80
802,90
803,68
804,85
805,87
806,22
807,98
808,56
809,27
810,71
811,30
812,80
813,36
814,50
815,76
816,22
817,65
818,40
819,57
820,32
821,28
822,40
823,84
824,78
825,27
826,86
827,70
828,79
829,24
830,44
831,39
832,92
833,47
834,93
835,39
836,65
837,38
838,71
839,83
840,100
841,28
842,40
843,28
844,79
845,65
846,49
847,36
848,38
849,59
850,88
851,23
852,12
853,51
854,43
855,63
856,86
857,72
858,76
859,73
860,25
861,96
862,96
863,17
864,38
865,90
866,94
867,41
868,27
869,99
870,20
871,93
872,21
873,14
874,69
875,19
876,56
877,40
878,44
879,24
880,95
881,73
882,12
883,36
884,41
885,86
886,10
887,36
888,81
889,39
890,93
891,25
892,95
893,57
894,58
895,77
896,25
897,51
898,28
899,94
900,33
901,10
902,85
903,20
904,24
905,97
906,39
907,84
908,67
909,50
910,35
911,21
912,49
913,22
914,75
915,43
916,61
917,68
918,22
919,57
920,34
921,48
922,41
923,37
924,49
925,24
926,35
927,96
928,53
929,40
930,75
931,97
932,92
933,56
934,43
935,35
936,78
937,47
938,69
939,46
940,51
941,54
942,67
943,100
944,92
945,74
946,67
947,62
948,27
949,30
950,69
951,73
952,28
953,51
954,54
955,77
956,64
957,36
958,41
959,61
960,35
961,86
962,21
963,69
964,67
965,45
966,89
967,87
968,87
969,66
970,18
971,95
972,52
973,99
974,30
975,54
976,57
977,34
978,94
979,67
980,35
981,29
982,90
983,29
984,23
985,38
986,38
987,26
988,39
989,87
990,43
991,35
992,71
993,44
994,46
995,100
996,49
997,35
998,24
999,36
1000,25
